ID,Frame index,Groups,Donor Photons,Acceptor Photons,FRET efficiency,X (nm),Y (nm)
2235,148,,562.897,110.058,0.163544,1680.84,78883.4
2235,149,,408.337,94.5074,0.187946,1656.81,78903.4
2235,150,,396.3,60.6145,0.13266,1669.02,78848.5
2235,151,,247.612,89.6562,0.265831,1606.96,78852.6
2235,152,,454.181,90.6502,0.166382,1687.97,78874.5
2235,153,,526.507,108.964,0.17147,1663.73,78873.4
2235,154,,0,0,0,0,0
2235,155,,346.995,63.9831,0.155685,1665.98,78876.3
2235,156,,257.61,0,0,1686.49,78859.9
2235,157,,393.655,97.0154,0.19772,1682.48,78928.6
2235,158,,597.025,66.8931,0.100755,1675.68,78888.7
2235,159,,476.887,21.9183,0.0439417,1659.81,78883.6
2235,160,,462.027,98.0807,0.17511,1676.84,78851.7
2235,161,,529.786,119.974,0.184644,1669.61,78890.7
2235,162,,352.618,41.7602,0.105889,1708.08,78877
2235,163,,425.889,60.9537,0.125202,1685.71,78893.5
2235,164,,412.991,0,0,1669.81,78897.6
2235,165,,687.09,80.0539,0.104353,1667.8,78895.8
2235,166,,681.758,41.0359,0.0567741,1679.12,78895.9
2235,167,,712.466,87.3138,0.109172,1674.73,78898.8
2235,168,,671.22,51.6132,0.071404,1679.94,78898
2235,169,,762.741,87.3687,0.102773,1676.25,78899.4
2235,170,,628.252,9.83381,0.0154114,1658.95,78902.4
2235,171,,508.454,38.0403,0.0696078,1669.62,78882.6
2235,172,,741.882,147.832,0.166157,1680.94,78880.1
2235,173,,638.897,105.07,0.141229,1671.24,78890.6
2235,174,,628.397,57.6849,0.0840788,1666.43,78881.3
2235,175,,607.206,54.4467,0.0822889,1687.77,78875.3
2235,176,,822.717,66.1491,0.0744196,1669.71,78889.6
2235,177,,679.449,69.4032,0.0926795,1696.48,78886
2235,178,,727.214,93.0752,0.113466,1681.71,78894.6
2235,179,,639.562,64.5857,0.0917219,1661.14,78861.9
2235,180,,382.174,50.8657,0.117462,1659.89,78895.6
2235,181,,522.182,25.3358,0.0462739,1687.52,78878.2
2235,182,,413.491,56.1006,0.119467,1664.21,78865.3
2235,183,,361.548,94.7285,0.207612,1649.27,78867.5
2235,184,,557.972,79.3226,0.124468,1687.65,78897.2
2235,185,,493.547,46.2054,0.0856049,1683.49,78877.5
2235,186,,341.454,89.3706,0.207441,1636.86,78890.2
2235,187,,687.904,125.643,0.154439,1674.87,78861.4
2235,188,,768.7,156.49,0.169144,1674.05,78899.8
2289,67,,286.397,82.9696,0.224627,29784.3,43900.8
2289,68,,481.752,159.148,0.24832,29748.4,43963.3
2289,69,,729.107,143.329,0.164286,29784.5,43948.3
2289,70,,341.187,117.099,0.255514,29786.8,43992.1
2289,71,,316.927,171.074,0.350561,29782.6,43964.4
2289,72,,549.19,149.114,0.213538,29760.8,43956.2
2289,73,,379.552,189.068,0.332503,29750.6,43939.3
2289,74,,386.398,77.2341,0.166585,29770,43955
2289,75,,0,0,0,0,0
2289,76,,567.5,195.195,0.255928,29772.9,43963.3
2289,77,,0,0,0,0,0
2289,78,,0,0,0,0,0
2289,79,,0,0,0,0,0
2289,80,,0,0,0,0,0
2289,81,,0,0,0,0,0
2289,82,,0,0,0,0,0
2289,83,,0,0,0,0,0
2289,84,,0,0,0,0,0
2289,85,,439.109,112.793,0.204371,29335.7,43632
2289,86,,0,0,0,0,0
2289,87,,1509.13,131.992,0.0804281,29335.1,43646.3
2289,88,,1403.99,136.864,0.0888234,29305.6,43643.3
2289,89,,1740.53,156.413,0.0824551,29323.5,43653.9
2289,90,,3532.19,168.652,0.0455714,29312.6,43661.1
2289,91,,2574.72,118.117,0.0438635,29320.8,43666.9
2289,92,,0,0,0,0,0
2289,93,,0,0,0,0,0
2289,94,,0,0,0,0,0
2289,95,,0,0,0,0,0
2289,96,,0,0,0,0,0
2289,97,,0,0,0,0,0
2289,98,,383.87,116.593,0.23297,29757.7,43951.3
2289,99,,402.784,57.0921,0.124147,29757.2,43973.7
2289,100,,0,0,0,0,0
2289,101,,303.31,67.5273,0.182094,29768.3,43950.1
2289,102,,0,0,0,0,0
2289,103,,0,0,0,0,0
2289,104,,401.746,128.16,0.241854,29764.3,43951.8
2289,105,,1035.17,130.297,0.111798,29778.6,43960.6
2289,106,,696.072,233.718,0.251366,29766.3,43949.2
2289,107,,453.887,74.9893,0.14179,29783.5,43951.2
2289,108,,0,0,0,0,0
2289,109,,618.438,73.5098,0.106236,29769,43968.1
2289,110,,909.803,125.557,0.121269,29773,43936
2289,111,,1107.07,169.058,0.132477,29777.2,43938.8
2289,112,,669.872,88.6487,0.116871,29797.9,43961.4
2289,113,,1324.33,88.2403,0.062468,29776.9,43949.5
2289,114,,1520.65,209.133,0.120901,29764.1,43948.9
2289,115,,1094.05,141.696,0.114664,29771.5,43939.6
2289,116,,365.859,55.275,0.131253,29740.4,43952.3
2289,117,,0,0,0,0,0
2289,118,,0,0,0,0,0
2289,119,,0,0,0,0,0
2289,120,,0,0,0,0,0
2289,121,,0,0,0,0,0
2289,122,,0,0,0,0,0
2289,123,,0,0,0,0,0
2289,124,,0,0,0,0,0
2289,125,,0,0,0,0,0
2289,126,,0,0,0,0,0
2289,127,,0,0,0,0,0
2289,128,,0,0,0,0,0
2289,129,,256.155,137.884,0.349925,29724.3,43953.2
2289,130,,0,0,0,0,0
2289,131,,980.253,182.533,0.156979,29788,43937.9
2289,132,,578.657,121.424,0.173443,29768.9,43940.2
2289,133,,674.567,122.566,0.153759,29796.2,43939.7
2289,134,,1771.46,192.284,0.0979171,29756.7,43933.5
2289,135,,1672.26,119.892,0.0668986,29790.1,43948.6
2289,136,,1927.41,179.204,0.0850672,29770.9,43953.3
2289,137,,2322.26,169.598,0.068061,29773.4,43944.2
2289,138,,317.173,0,0,29804.7,43939.6
2289,139,,0,0,0,0,0
2289,140,,0,0,0,0,0
2289,141,,0,0,0,0,0
2289,142,,518.918,101.569,0.163693,29777,43955.5
2289,143,,526.071,182.577,0.257642,29781.4,43946.2
2289,144,,264.184,36.6652,0.121872,29813.3,43937.4
2289,145,,0,0,0,0,0
2289,146,,847.67,132.718,0.135373,29777.9,43967.4
2289,147,,1116.21,119.429,0.0966535,29782.9,43953
2289,148,,934.522,134.222,0.125589,29775.8,43943.2
2289,149,,1192.15,82.3699,0.0646282,29780.6,43944.7
2289,150,,819.1,97.3584,0.106233,29790.2,43944.7
2289,151,,546.499,102.706,0.158203,29801,43948.3
2289,152,,453.08,70.1566,0.134082,29760.5,43945.5
2289,153,,288.537,20.9989,0.0678399,29768.7,43962.2
2289,154,,0,0,0,0,0
2289,155,,0,0,0,0,0
2289,156,,0,0,0,0,0
2289,157,,1007.98,120.651,0.1069,29785.5,43946.7
2298,68,3,393.687,361.784,0.478885,14246.8,35206.2
2298,69,3,0,0,0,0,0
2298,70,3,0,0,0,0,0
2298,71,3,330.324,315.28,0.488349,14286.8,35221.1
2298,72,3,303.584,273.697,0.474114,14287.9,35295.5
2298,73,3,275.845,203.867,0.424978,14325.3,35181.9
2298,74,3,320.978,209.238,0.394628,14213.7,35207.2
2298,75,3,303.475,191.805,0.387267,14279.9,35242.6
2298,76,3,0,0,0,0,0
2298,77,3,327.208,227.88,0.41053,14283.3,35234.3
2298,78,3,352.296,233.961,0.399075,14287,35202
2298,79,3,0,0,0,0,0
2298,80,3,329.461,295.242,0.472612,14296.2,35277.5
2298,81,3,0,0,0,0,0
2298,82,3,0,0,0,0,0
2298,83,3,0,0,0,0,0
2298,84,3,0,0,0,0,0
2298,85,3,284.348,192.176,0.403287,14280.1,35221.7
2298,86,3,298.834,314.135,0.512481,14289.4,35184.8
2298,87,3,348.499,380.695,0.522076,14248.4,35146.2
2298,88,3,398.143,234.88,0.371045,14321.9,35242.6
2298,89,3,325.765,233.019,0.417011,14305.9,35191.9
2298,90,3,0,0,0,0,0
2298,91,3,300.315,201.894,0.402012,14283.2,35274
2298,92,3,0,0,0,0,0
2298,93,3,296.18,361.336,0.549547,14187.7,35277.2
2298,94,3,0,0,0,0,0
2298,95,3,0,0,0,0,0
2298,96,3,0,0,0,0,0
2298,97,3,0,0,0,0,0
2298,98,3,0,0,0,0,0
2298,99,3,0,0,0,0,0
2298,100,3,0,0,0,0,0
2298,101,3,0,0,0,0,0
2298,102,3,277.279,245.903,0.470014,14298.1,35220.4
2298,103,3,294.744,168.201,0.363329,14303.9,35283.1
2298,104,3,0,0,0,0,0
2298,105,3,0,0,0,0,0
2298,106,3,341.859,245.652,0.418124,14234.1,35249.5
2298,107,3,324.353,340.255,0.511964,14296.6,35283.2
2298,108,3,306.838,245.399,0.444373,14286.6,35256.3
2298,109,3,277.367,195.107,0.412948,14378.4,35322.3
2298,110,3,0,0,0,0,0
2298,111,3,383.731,275.525,0.417933,14320.3,35284.6
2298,112,3,0,0,0,0,0
2298,113,3,335.168,247.004,0.42428,14259.4,35212.1
2298,114,3,0,0,0,0,0
2298,115,3,0,0,0,0,0
2298,116,3,439.794,363.374,0.452426,14266.8,35206.3
2298,117,3,0,0,0,0,0
2298,118,3,199.565,366.791,0.647634,14107.9,35124.5
2298,119,3,294.029,230.822,0.439786,14280.7,35258.4
2298,120,3,218.503,279.207,0.560984,14139.9,35140
2298,121,3,273.743,312.755,0.533258,14279,35178
2298,122,3,160.02,327.647,0.671866,14106.9,35184.3
2298,123,3,315.781,241.722,0.43358,14275.6,35296.2
2298,124,3,370.816,239.287,0.392207,14328.6,35282.9
2298,125,3,0,0,0,0,0
2298,126,3,0,0,0,0,0
2298,127,3,0,0,0,0,0
2298,128,3,0,0,0,0,0
2298,129,3,0,0,0,0,0
2298,130,3,201.563,290.315,0.590217,14078.8,35187
2298,131,3,279.013,152.571,0.353514,14301.7,35224.6
2298,132,3,431.002,245.917,0.363289,14276.8,35213.8
2298,133,3,320.362,208.448,0.394183,14394.2,35276.5
2298,134,3,248.649,304.593,0.55056,14308.5,35234.6
2298,135,3,309.035,209.569,0.404102,14326.9,35211.6
2298,136,3,348.605,230.087,0.397599,14270.3,35196.5
2298,137,3,396.682,177.5,0.309136,14266.6,35225.8
2298,138,3,0,0,0,0,0
2298,139,3,0,0,0,0,0
2298,140,3,346.045,268.82,0.437201,14263.8,35189.3
2298,141,3,269.87,242.512,0.473303,14338.3,35206.2
2298,142,3,0,0,0,0,0
2298,143,3,319.869,249.697,0.438399,14262.1,35214.4
2298,144,3,0,0,0,0,0
2298,145,3,0,0,0,0,0
2298,146,3,0,0,0,0,0
2298,147,3,217.646,294.259,0.574832,14126.9,35155.9
2298,148,3,134.924,292.693,0.684475,14072.7,34983.2
2298,149,3,169.062,285.982,0.628471,14059.9,35026
2298,150,3,348.862,233.035,0.400475,14249.4,35220.7
2298,151,3,0,0,0,0,0
2298,152,3,293.857,314.82,0.51722,14274.8,35213.3
2298,153,3,308.944,242.859,0.440119,14288.6,35182.3
2298,154,3,0,0,0,0,0
2298,155,3,0,0,0,0,0
2298,156,3,264.709,199.005,0.429154,14358.7,35277.2
2298,157,3,0,0,0,0,0
2298,158,3,0,0,0,0,0
2298,159,3,209.116,352.253,0.62749,14194.7,35091
2298,160,3,313.048,284.389,0.476015,14235.1,35237.9
2298,161,3,346.599,238.248,0.407368,14240.9,35248.7
2298,162,3,0,0,0,0,0
2298,163,3,518.327,210.837,0.289149,14272.7,35200.8
2298,164,3,0,0,0,0,0
2298,165,3,283.804,258.471,0.476642,14290.2,35222
2298,166,3,314.902,290.88,0.480173,14253.2,35273.1
2360,70,,328.187,112.432,0.255169,18959,40115.6
2360,71,,0,0,0,0,0
2360,72,,0,0,0,0,0
2360,73,,0,0,0,0,0
2360,74,,1548.64,194.996,0.111833,18937.2,40086
2360,75,,276.494,41.6042,0.130791,18893.8,40074.7
2360,76,,393.962,101.148,0.204294,18941.9,40054.1
2360,77,,335.289,193.175,0.365541,18947.8,40105.1
2360,78,,726.24,145.85,0.167242,18960.7,40101.7
2360,79,,298.048,86.5258,0.224991,18956.6,40098.2
2360,80,,419.137,151.043,0.264904,18954.3,40107.7
2360,81,,382.722,71.9536,0.158253,18964.1,40099.2
2360,82,,1351.14,164.144,0.108326,18955.3,40080.4
2360,83,,536.508,123.046,0.18656,18950.8,40062.7
2360,84,,266,143.342,0.350176,18952.6,40090.2
2360,85,,324.436,109.548,0.252423,18961.2,40108.4
2360,86,,576.939,200.798,0.258182,18951.7,40111.4
2360,87,,489.681,107.009,0.179338,18945.7,40112.1
2360,88,,497.382,107.981,0.178374,18969.3,40115.3
2360,89,,384.594,123.237,0.242674,18950.4,40109.6
2360,90,,407.754,71.0638,0.148415,18972,40109.1
2360,91,,581.193,150.158,0.205316,18968.4,40092.6
2360,92,,984.827,162.611,0.141717,18945.4,40096.6
2360,93,,651.252,112.676,0.147496,18966.8,40095
2360,94,,0,0,0,0,0
2360,95,,396.685,112.772,0.221358,18953.1,40129.2
2360,96,,772.203,192.102,0.199213,18951.2,40083.6
2360,97,,294.018,69.2176,0.190558,18955,40097.1
2360,98,,799.881,138.788,0.147856,18952.4,40082.1
2360,99,,883.456,233.049,0.208731,18945.6,40105.9
2360,100,,768.979,200.623,0.206913,18943.1,40068
2360,101,,680.234,90.91,0.11789,18951.1,40079.1
2360,102,,771.368,91.2153,0.105747,18948.2,40097.4
2360,103,,467.906,89.6412,0.160778,18936.1,40120.1
2360,104,,553.383,102.565,0.156361,18958.5,40078.1
2360,105,,366.913,35.5939,0.0884305,18959.8,40079.6
2360,106,,513.808,149.866,0.225812,18960.2,40086.4
2360,107,,374.844,91.0982,0.195514,18957.7,40099.9
2360,108,,487.306,58.243,0.10676,18934.7,40108.1
2360,109,,499.09,132.641,0.209965,18970.4,40089.8
2360,110,,568.924,162.496,0.222165,18945.7,40075.5
2360,111,,699.051,108.272,0.134112,18946.6,40103.9
2360,112,,637.935,157.196,0.197699,18945.2,40091.1
2360,113,,766.158,135.191,0.149988,18957.2,40100.8
2360,114,,339.564,79.7088,0.190112,18935.7,40131.6
2360,115,,287.601,71.0985,0.198212,18958.8,40129.8
2360,116,,1035.97,132.603,0.113474,18940.9,40095.3
2360,117,,380.785,111.893,0.227111,18942,40110.8
2360,118,,888.966,129.905,0.127499,18961.7,40093.8
2360,119,,551.094,75.2802,0.120184,18940.6,40113
2360,120,,247.293,170.899,0.408661,18957.7,40107.3
2360,121,,360.523,72.0836,0.166626,18952.6,40109.8
2360,122,,0,0,0,0,0
2360,123,,284.589,131.547,0.316116,18995.9,40152.7
2360,124,,340.44,88.9427,0.207141,18998.8,40135.9
2360,125,,0,0,0,0,0
2360,126,,417.862,154.966,0.270528,18896.4,40123
2360,127,,561.466,150.798,0.211717,18985.7,40149.4
2360,128,,557.336,96.879,0.148084,18886,40061.5
2360,129,,461.585,90.5344,0.163976,18913.7,40019.9
2360,130,,305.611,17.3664,0.0537698,18986.6,40247.4
2360,131,,366.005,108.71,0.229,18938,40079
2360,132,,505.536,94.7708,0.157871,18936,40094.3
2360,133,,554.903,95.231,0.146479,18985.4,40099.3
2360,134,,311.678,90.048,0.224153,18956.4,40116.7
2360,135,,378.21,79.5576,0.173795,18979.9,40125.5
2360,136,,597.852,157.67,0.20869,18980.4,40117.4
2360,137,,490.45,46.9958,0.0874428,18938.1,40082.9
2360,138,,303.889,29.4183,0.0882617,18956.7,40101
2360,139,,822.075,122.089,0.12931,18964.9,40091
2360,140,,1066.81,239.9,0.183591,18968.4,40109.1
2360,141,,581.904,110.14,0.159151,18946.4,40109.9
2360,142,,374.496,85.6335,0.186108,18967.8,40087.1
2360,143,,930.278,163.678,0.14962,18963.6,40093.5
2360,144,,880.3,87.1229,0.0900567,18957,40110.5
2407,73,,1284.76,99.7821,0.0720687,47915.3,16198.8
2407,74,,1351.81,168.893,0.111062,47921.7,16192.8
2407,75,,1304.32,111.477,0.0787382,47926,16190.1
2407,76,,1429.26,217.824,0.132248,47916.2,16190.7
2407,77,,1799.14,114.112,0.0596432,47902.8,16194.8
2407,78,,370.842,73.3154,0.165066,47955.7,16179
2407,79,,284.493,57.9733,0.169282,47946.9,16214.6
2407,80,,473.292,20.1904,0.0409141,47892.6,16205.7
2407,81,,258.798,47.5279,0.155154,47924.5,16181.4
2407,82,,308.286,90.3899,0.226725,47936,16199.9
2407,83,,0,0,0,0,0
2407,84,,0,0,0,0,0
2407,85,,0,0,0,0,0
2407,86,,247.503,33.0565,0.117824,47888.7,16232.1
2407,87,,260.823,51.4425,0.164739,47940.1,16169.4
2407,88,,304.98,80.7003,0.209242,47952,16207
2407,89,,0,0,0,0,0
2407,90,,306.767,67.0257,0.179312,47936.4,16209.4
2407,91,,0,0,0,0,0
2407,92,,416.864,83.1576,0.166308,47905.8,16183.8
2407,93,,0,0,0,0,0
2407,94,,259.911,41.103,0.136548,47926.5,16240.9
2407,95,,0,0,0,0,0
2407,96,,0,0,0,0,0
2407,97,,0,0,0,0,0
2407,98,,400.828,19.6184,0.0466608,47971,16189.3
2407,99,,313.365,100.124,0.242145,47946.9,16186.5
2407,100,,312.585,93.7455,0.230712,47915.8,16185.8
2407,101,,277.907,80.0503,0.223631,47916.7,16186.1
2407,102,,0,0,0,0,0
2407,103,,0,0,0,0,0
2407,104,,280.159,18.8722,0.0631111,47886.7,16194.6
2407,105,,262.425,93.3591,0.262404,47927.3,16213
2407,106,,0,0,0,0,0
2407,107,,380.757,47.4684,0.110849,47894.2,16185.1
2407,108,,517.406,123.519,0.19272,47925.9,16172.9
2407,109,,349.911,12.7315,0.0351076,47903.4,16203.5
2407,110,,311.625,66.3471,0.175534,47942.2,16180.4
2407,111,,276.455,76.223,0.216126,47927,16207.1
2407,112,,0,0,0,0,0
2407,113,,443.785,37.5241,0.0779625,47916.1,16183.5
2407,114,,288.909,119.757,0.293044,47936.3,16168
2407,115,,349.069,117.602,0.252002,47916.4,16227.8
2407,116,,353.761,51.2637,0.126569,47938.3,16219.3
2407,117,,362.229,87.6566,0.194842,47911.3,16179.6
2407,118,,573.841,53.0477,0.0846206,47938.8,16204.9
2407,119,,393.214,62.1672,0.136517,47929.5,16185.5
2407,120,,362.133,97.8469,0.21272,47914.7,16219.7
2407,121,,356.045,137.652,0.278818,47929.3,16154.3
2407,122,,399.763,45.024,0.101226,47977.1,16182.5
2407,123,,371.597,10.2619,0.0268734,47917.2,16158.9
2407,124,,390.156,26.7314,0.0641214,47884.2,16167.9
2407,125,,292.68,77.7029,0.209791,47891.9,16103.9
2407,126,,290.88,92.6498,0.241571,47866.2,16257.1
2407,127,,377.586,15.3618,0.0390937,47945.7,16231.7
2407,128,,402.122,47.3585,0.105363,47873.6,16191.8
2407,129,,386.902,123.124,0.241408,47896.6,16167.2
2407,130,,329.889,98.8885,0.230629,47954.2,16211.6
2407,131,,323.22,73.8184,0.185923,47935.8,16175.1
2407,132,,453.561,80.8172,0.151236,47908,16197.9
2407,133,,323.174,87.8476,0.21373,47947.4,16209.3
2407,134,,441.474,104.822,0.191878,47888.3,16164.8
2407,135,,334.962,95.7071,0.222229,47946.2,16207.2
2407,136,,497.92,67.1513,0.118837,47942.7,16200.9
2407,137,,386.155,138.286,0.263682,47921.5,16194.3
2407,138,,469.531,85.9252,0.154693,47930.9,16192.6
2407,139,,369.388,38.7712,0.0949903,47938.8,16198.8
2407,140,,411.544,86.3868,0.173492,47935.1,16202.3
2407,141,,447.115,0,0,47926.3,16197.1
2407,142,,325.641,60.3755,0.156407,47917,16200.4
2407,143,,402.315,78.6438,0.163515,47928.8,16180.7
2407,144,,335.063,58.2904,0.148188,47926.6,16214
2407,145,,365.464,133.149,0.267039,47924,16161.8
2407,146,,398.521,183.841,0.315681,47936.1,16204.8
2407,147,,439.407,68.7742,0.135334,47915,16185.3
2407,148,,469.643,142.073,0.232253,47933.8,16204.7
2407,149,,349.494,98.1725,0.219298,47924.2,16196.3
2407,150,,773.933,127.722,0.141653,47930.6,16188.3
2407,151,,1014.7,100.39,0.0900292,47917.9,16189.7
2407,152,,0,0,0,0,0
2407,153,,0,0,0,0,0
2407,154,,0,0,0,0,0
2407,155,,0,0,0,0,0
2407,156,,398.449,138.019,0.257274,47907.3,16192.4
2414,73,,318.698,0,0,28150.5,43944
2414,74,,309.145,27.3157,0.0811853,28189,43916.9
2414,75,,0,0,0,0,0
2414,76,,271.905,58.2348,0.176394,28135.6,43890.5
2414,77,,370.661,46.3413,0.11113,28152.9,43927
2414,78,,277.414,103.388,0.271501,28146.2,43929.1
2414,79,,287.873,60.0838,0.172676,28158.2,43864.7
2414,80,,301.05,18.2626,0.0571935,28148.2,43938.2
2414,81,,0,0,0,0,0
2414,82,,0,0,0,0,0
2414,83,,0,0,0,0,0
2414,84,,0,0,0,0,0
2414,85,,281.382,49.7329,0.150198,28165.4,43916.8
2414,86,,0,0,0,0,0
2414,87,,0,0,0,0,0
2414,88,,0,0,0,0,0
2414,89,,312.008,1.92719,0.0061388,28132.1,43902.1
2414,90,,344.828,36.8159,0.0964667,28126.9,43969
2414,91,,317.765,21.2546,0.0626944,28148.6,43939.4
2414,92,,295.846,41.2404,0.122344,28175.3,43879
2414,93,,0,0,0,0,0
2414,94,,0,0,0,0,0
2414,95,,0,0,0,0,0
2414,96,,0,0,0,0,0
2414,97,,295.558,52.8233,0.151625,28136.5,43910.3
2414,98,,300.065,43.7548,0.127261,28135.8,43903.9
2414,99,,0,0,0,0,0
2414,100,,287.167,111.585,0.279836,28159,43853.7
2414,101,,0,0,0,0,0
2414,102,,367.072,117.249,0.242089,28186.6,43916.8
2414,103,,345.758,65.1418,0.158535,28131.6,43884.5
2414,104,,306.164,103.29,0.252263,28150.9,43872.7
2414,105,,262.418,34.5938,0.116473,28203.5,43906.5
2414,106,,312.418,40.6893,0.115232,28154,43881.4
2414,107,,293.837,72.0715,0.196966,28119.2,43928.3
2414,108,,0,0,0,0,0
2414,109,,285.004,59.8056,0.173445,28110.2,43893.4
2414,110,,0,0,0,0,0
2414,111,,323.447,21.8971,0.0634066,28164.2,43853.3
2414,112,,297.072,117.006,0.282571,28178.7,43887.5
2414,113,,362.71,86.4533,0.192476,28124.7,43923.1
2414,114,,255.514,24.5629,0.0877006,28144.6,43873.3
2414,115,,263.355,38.6224,0.127898,28143.7,43877.5
2414,116,,289.107,65.1375,0.183877,28115.7,43900.9
2414,117,,0,0,0,0,0
2414,118,,330.743,0,0,28153.8,43915.3
2414,119,,378.762,52.9823,0.122717,28118.1,43884.1
2414,120,,0,0,0,0,0
2414,121,,328.293,99.3968,0.232404,28109.7,43924.9
2414,122,,267.344,65.9718,0.197926,28137.4,43906.8
2414,123,,305.084,8.40797,0.0268204,28206,43875.2
2414,124,,328.984,19.9224,0.0570994,28137.1,43956.8
2414,125,,0,0,0,0,0
2414,126,,283.426,22.9937,0.0750399,28089.3,43870.2
2414,127,,0,0,0,0,0
2414,128,,326.56,122.014,0.272004,28057.7,43863.1
2414,129,,278.492,128.951,0.316489,28159.5,43876.7
2414,130,,0,0,0,0,0
2414,131,,355.71,31.6144,0.0816225,28165.4,43880.3
2414,132,,0,0,0,0,0
2414,133,,294.232,76.7109,0.2068,28155.5,43876.5
2414,134,,0,0,0,0,0
2414,135,,0,0,0,0,0
2414,136,,0,0,0,0,0
2414,137,,318.051,112.274,0.260906,28174.3,43879.6
2414,138,,267.204,64.9101,0.195445,28201.4,43947.6
2414,139,,0,0,0,0,0
2414,140,,273.796,0,0,28154.3,43924.8
2414,141,,350.182,77.4984,0.181207,28145.2,43884
2414,142,,0,0,0,0,0
2414,143,,0,0,0,0,0
2414,144,,0,0,0,0,0
2414,145,,208.904,33.2334,0.13725,28167.3,43859.6
2414,146,,284.18,72.0737,0.20231,28163.8,43855.5
2414,147,,275.709,12.0064,0.0417301,28135.8,43899
2414,148,,0,0,0,0,0
2414,149,,0,0,0,0,0
2414,150,,240.75,35.8646,0.129656,28185.7,43871.8
2414,151,,283.791,73.2232,0.205099,28177.3,43894.2
2414,152,,231.723,38.3494,0.141997,27805.7,43485.3
2414,153,,0,0,0,0,0
2414,154,,0,0,0,0,0
2414,155,,295.691,35.07,0.106028,28167.1,43830.6
2414,156,,280.566,105.548,0.273359,28149.6,43931.9
2414,157,,0,0,0,0,0
2414,158,,0,0,0,0,0
2414,159,,285.535,0,0,28186.9,43914.9
2414,160,,0,0,0,0,0
2414,161,,0,0,0,0,0
2414,162,,229.797,87.6945,0.276211,28144.9,43848.9
2414,163,,330.22,52.1267,0.136333,28157.4,43885.8
2414,164,,0,0,0,0,0
2414,165,,0,0,0,0,0
2414,166,,0,0,0,0,0
2414,167,,297.405,32.388,0.0982071,28180.9,43867.5
2414,168,,223.116,45.038,0.167956,28124.1,43857.8
2414,169,,337.681,32.7448,0.0883977,28170.1,43935.4
2414,170,,266.708,81.5947,0.234264,28116.6,43869.6
2414,171,,270.577,24.8187,0.0840186,28141.2,43870.4
2414,172,,0,0,0,0,0
2414,173,,275.868,68.9817,0.200034,28158.6,43941.8
2414,174,,329.768,50.8842,0.133676,28114.5,43872.1
2414,175,,255.314,5.79977,0.0222116,28145.1,43929.7
2414,176,,254.379,37.0872,0.127244,28165.3,43900.7
2414,177,,0,0,0,0,0
2414,178,,0,0,0,0,0
2414,179,,0,0,0,0,0
2414,180,,0,0,0,0,0
2414,181,,0,0,0,0,0
2414,182,,253.41,66.9404,0.20896,28148.4,43901.1
2414,183,,0,0,0,0,0
2414,184,,0,0,0,0,0
2414,185,,276.306,29.7255,0.0971321,28194.7,43886.5
2414,186,,0,0,0,0,0
2414,187,,290.908,88.337,0.232929,28179.7,43865.6
2414,188,,295.282,76.8578,0.206529,28212.2,43880.5
2414,189,,0,0,0,0,0
2414,190,,0,0,0,0,0
2414,191,,275.155,52.8156,0.161038,28205,43899.6
2414,192,,278.155,120.116,0.301593,28167.3,43958.8
2414,193,,0,0,0,0,0
2414,194,,275.044,71.0902,0.205384,28136.2,43870.1
2414,195,,323.285,131.407,0.289003,28156.4,43924.5
2414,196,,341.039,126.046,0.269857,28134.4,43910.5
2414,197,,300.352,53.9991,0.152389,28109.4,43951.2
2414,198,,307.222,0,0,28172.2,43940.7
2424,74,,554.478,77.0526,0.122009,1425.76,1154.69
2424,75,,456.426,75.6358,0.142156,1412.02,1193.91
2424,76,,549.403,62.0949,0.101546,1461.57,1248.13
2424,77,,478.989,34.3139,0.0668491,1431.06,1183.53
2424,78,,748.481,47.4856,0.0596578,1421.17,1197.01
2424,79,,584.833,79.6511,0.119869,1449.79,1217.22
2424,80,,515.915,87.5807,0.145122,1434.08,1202.39
2424,81,,560.004,29.4884,0.0500233,1416.81,1138.13
2424,82,,658.027,85.2143,0.114652,1440.49,1142.21
2424,83,,449.598,111.571,0.198819,1453.72,1119.27
2424,84,,494.318,32.5357,0.0617548,1452.4,1188.27
2424,85,,447.781,74.1904,0.142135,1402.04,1230.48
2424,86,,739.855,60.0143,0.0750301,1421.99,1173.46
2424,87,,510.563,31.2383,0.0576564,1413.71,1240.69
2424,88,,467.57,90.397,0.162012,1463.18,1170.06
2424,89,,420.352,23.1041,0.0521002,1441.46,1215.95
2424,90,,412.826,70.1782,0.145295,1419.18,1265.52
2424,91,,499.763,36.7062,0.0684219,1446.86,1253.08
2424,92,,504.372,57.0266,0.10158,1455.67,1277.86
2424,93,,558.512,77.0367,0.121213,1453.97,1180.56
2424,94,,462.413,58.3231,0.112001,1461.29,1294.39
2424,95,,667.599,69.1178,0.0938187,1444.46,1249.86
2424,96,,608.824,9.51762,0.0153922,1436.46,1196.43
2424,97,,483.06,89.6362,0.156516,1471.72,1209.54
2424,98,,482.376,106.307,0.180584,1454.79,1232.58
2424,99,,536.546,12.0958,0.0220468,1469.78,1315.6
2424,100,,494.695,58.7206,0.106106,1452.9,1195.88
2424,101,,427.347,8.22659,0.0188868,1455.31,1198.38
2424,102,,553.222,72.4462,0.11579,1463.47,1186.09
